Exch,ExchType,ScripCode,Name,Expiry,ScripType,StrikeRate,FullName,TickSize,LotSize,QtyLimit,Multiplier,SymbolRoot,BOCOAllowed,ISIN,ScripData,Series
N,D,106615,ESCORTS 27 MAR 2025 CE 3600.00,2025-03-27,CE,3600,ESCORTS 27 MAR 2025 CE 3600.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 CE 3600.00_20250327_CE_3600,XX
N,D,106616,ESCORTS 27 MAR 2025 PE 3600.00,2025-03-27,PE,3600,ESCORTS 27 MAR 2025 PE 3600.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 PE 3600.00_20250327_PE_3600,XX
N,D,106617,ESCORTS 27 MAR 2025 CE 3700.00,2025-03-27,CE,3700,ESCORTS 27 MAR 2025 CE 3700.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 CE 3700.00_20250327_CE_3700,XX
N,D,106618,ESCORTS 27 MAR 2025 PE 3700.00,2025-03-27,PE,3700,ESCORTS 27 MAR 2025 PE 3700.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 PE 3700.00_20250327_PE_3700,XX
N,D,106619,ESCORTS 27 MAR 2025 CE 3800.00,2025-03-27,CE,3800,ESCORTS 27 MAR 2025 CE 3800.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 CE 3800.00_20250327_CE_3800,XX
N,D,106620,ESCORTS 27 MAR 2025 PE 3800.00,2025-03-27,PE,3800,ESCORTS 27 MAR 2025 PE 3800.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 PE 3800.00_20250327_PE_3800,XX
N,D,106621,ESCORTS 27 MAR 2025 CE 3900.00,2025-03-27,CE,3900,ESCORTS 27 MAR 2025 CE 3900.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 CE 3900.00_20250327_CE_3900,XX
N,D,106622,ESCORTS 27 MAR 2025 PE 3900.00,2025-03-27,PE,3900,ESCORTS 27 MAR 2025 PE 3900.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 PE 3900.00_20250327_PE_3900,XX
N,D,106623,ESCORTS 27 MAR 2025 CE 4000.00,2025-03-27,CE,4000,ESCORTS 27 MAR 2025 CE 4000.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 CE 4000.00_20250327_CE_4000,XX
N,D,106624,ESCORTS 27 MAR 2025 PE 4000.00,2025-03-27,PE,4000,ESCORTS 27 MAR 2025 PE 4000.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 PE 4000.00_20250327_PE_4000,XX
N,D,106625,ESCORTS 27 MAR 2025 CE 4100.00,2025-03-27,CE,4100,ESCORTS 27 MAR 2025 CE 4100.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 CE 4100.00_20250327_CE_4100,XX
N,D,106626,ESCORTS 27 MAR 2025 PE 4100.00,2025-03-27,PE,4100,ESCORTS 27 MAR 2025 PE 4100.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 PE 4100.00_20250327_PE_4100,XX
N,D,106627,ESCORTS 27 MAR 2025 CE 4200.00,2025-03-27,CE,4200,ESCORTS 27 MAR 2025 CE 4200.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 CE 4200.00_20250327_CE_4200,XX
N,D,106628,ESCORTS 27 MAR 2025 PE 4200.00,2025-03-27,PE,4200,ESCORTS 27 MAR 2025 PE 4200.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 PE 4200.00_20250327_PE_4200,XX
N,D,106629,ESCORTS 27 MAR 2025 CE 4400.00,2025-03-27,CE,4400,ESCORTS 27 MAR 2025 CE 4400.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 CE 4400.00_20250327_CE_4400,XX
N,D,106630,ESCORTS 27 MAR 2025 PE 4400.00,2025-03-27,PE,4400,ESCORTS 27 MAR 2025 PE 4400.00,0.05,150,7500,1,ESCORTS,N,INE042A01014,ESCORTS 27 MAR 2025 PE 4400.00_20250327_PE_4400,XX
N,D,106637,MRF 24 APR 2025 CE 122500.00,2025-04-24,CE,122500,MRF 24 APR 2025 CE 122500.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 CE 122500.00_20250424_CE_122500,XX
N,D,106638,MRF 24 APR 2025 PE 122500.00,2025-04-24,PE,122500,MRF 24 APR 2025 PE 122500.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 PE 122500.00_20250424_PE_122500,XX
N,D,106639,MRF 24 APR 2025 CE 123500.00,2025-04-24,CE,123500,MRF 24 APR 2025 CE 123500.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 CE 123500.00_20250424_CE_123500,XX
N,D,106640,MRF 24 APR 2025 PE 123500.00,2025-04-24,PE,123500,MRF 24 APR 2025 PE 123500.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 PE 123500.00_20250424_PE_123500,XX
N,D,106644,MRF 24 APR 2025 CE 135000.00,2025-04-24,CE,135000,MRF 24 APR 2025 CE 135000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 CE 135000.00_20250424_CE_135000,XX
N,D,106645,MRF 24 APR 2025 PE 135000.00,2025-04-24,PE,135000,MRF 24 APR 2025 PE 135000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 PE 135000.00_20250424_PE_135000,XX
N,D,106648,MRF 24 APR 2025 CE 137000.00,2025-04-24,CE,137000,MRF 24 APR 2025 CE 137000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 CE 137000.00_20250424_CE_137000,XX
N,D,106649,MRF 24 APR 2025 PE 137000.00,2025-04-24,PE,137000,MRF 24 APR 2025 PE 137000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 PE 137000.00_20250424_PE_137000,XX
N,D,106652,MRF 24 APR 2025 CE 139000.00,2025-04-24,CE,139000,MRF 24 APR 2025 CE 139000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 CE 139000.00_20250424_CE_139000,XX
N,D,106653,MRF 24 APR 2025 PE 139000.00,2025-04-24,PE,139000,MRF 24 APR 2025 PE 139000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 PE 139000.00_20250424_PE_139000,XX
N,D,106656,MRF 24 APR 2025 CE 141000.00,2025-04-24,CE,141000,MRF 24 APR 2025 CE 141000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 CE 141000.00_20250424_CE_141000,XX
N,D,106659,MRF 24 APR 2025 PE 141000.00,2025-04-24,PE,141000,MRF 24 APR 2025 PE 141000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 24 APR 2025 PE 141000.00_20250424_PE_141000,XX
N,D,106662,MRF 29 MAY 2025 CE 70000.00,2025-05-29,CE,70000,MRF 29 MAY 2025 CE 70000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 70000.00_20250529_CE_70000,XX
N,D,106663,MRF 29 MAY 2025 PE 70000.00,2025-05-29,PE,70000,MRF 29 MAY 2025 PE 70000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 70000.00_20250529_PE_70000,XX
N,D,106664,MRF 29 MAY 2025 CE 72000.00,2025-05-29,CE,72000,MRF 29 MAY 2025 CE 72000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 72000.00_20250529_CE_72000,XX
N,D,106665,EXIDEIND 27 MAR 2025 CE 170.00,2025-03-27,CE,170,EXIDEIND 27 MAR 2025 CE 170.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 170.00_20250327_CE_170,XX
N,D,106666,EXIDEIND 27 MAR 2025 PE 170.00,2025-03-27,PE,170,EXIDEIND 27 MAR 2025 PE 170.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 170.00_20250327_PE_170,XX
N,D,106667,MRF 29 MAY 2025 PE 72000.00,2025-05-29,PE,72000,MRF 29 MAY 2025 PE 72000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 72000.00_20250529_PE_72000,XX
N,D,106668,MRF 29 MAY 2025 CE 74000.00,2025-05-29,CE,74000,MRF 29 MAY 2025 CE 74000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 74000.00_20250529_CE_74000,XX
N,D,106669,MRF 29 MAY 2025 PE 74000.00,2025-05-29,PE,74000,MRF 29 MAY 2025 PE 74000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 74000.00_20250529_PE_74000,XX
N,D,106670,MRF 29 MAY 2025 CE 76000.00,2025-05-29,CE,76000,MRF 29 MAY 2025 CE 76000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 76000.00_20250529_CE_76000,XX
N,D,106671,MRF 29 MAY 2025 PE 76000.00,2025-05-29,PE,76000,MRF 29 MAY 2025 PE 76000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 76000.00_20250529_PE_76000,XX
N,D,106672,MRF 29 MAY 2025 CE 78000.00,2025-05-29,CE,78000,MRF 29 MAY 2025 CE 78000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 78000.00_20250529_CE_78000,XX
N,D,106673,EXIDEIND 27 MAR 2025 CE 245.00,2025-03-27,CE,245,EXIDEIND 27 MAR 2025 CE 245.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 245.00_20250327_CE_245,XX
N,D,106674,EXIDEIND 27 MAR 2025 PE 245.00,2025-03-27,PE,245,EXIDEIND 27 MAR 2025 PE 245.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 245.00_20250327_PE_245,XX
N,D,106675,MRF 29 MAY 2025 PE 78000.00,2025-05-29,PE,78000,MRF 29 MAY 2025 PE 78000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 78000.00_20250529_PE_78000,XX
N,D,106676,EXIDEIND 27 MAR 2025 CE 255.00,2025-03-27,CE,255,EXIDEIND 27 MAR 2025 CE 255.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 255.00_20250327_CE_255,XX
N,D,106677,EXIDEIND 27 MAR 2025 PE 255.00,2025-03-27,PE,255,EXIDEIND 27 MAR 2025 PE 255.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 255.00_20250327_PE_255,XX
N,D,106678,EXIDEIND 27 MAR 2025 CE 265.00,2025-03-27,CE,265,EXIDEIND 27 MAR 2025 CE 265.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 265.00_20250327_CE_265,XX
N,D,106679,EXIDEIND 27 MAR 2025 PE 265.00,2025-03-27,PE,265,EXIDEIND 27 MAR 2025 PE 265.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 265.00_20250327_PE_265,XX
N,D,106680,MRF 29 MAY 2025 CE 80000.00,2025-05-29,CE,80000,MRF 29 MAY 2025 CE 80000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 80000.00_20250529_CE_80000,XX
N,D,106681,EXIDEIND 27 MAR 2025 CE 275.00,2025-03-27,CE,275,EXIDEIND 27 MAR 2025 CE 275.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 275.00_20250327_CE_275,XX
N,D,106682,EXIDEIND 27 MAR 2025 PE 275.00,2025-03-27,PE,275,EXIDEIND 27 MAR 2025 PE 275.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 275.00_20250327_PE_275,XX
N,D,106683,MRF 29 MAY 2025 PE 80000.00,2025-05-29,PE,80000,MRF 29 MAY 2025 PE 80000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 80000.00_20250529_PE_80000,XX
N,D,106685,EXIDEIND 27 MAR 2025 CE 285.00,2025-03-27,CE,285,EXIDEIND 27 MAR 2025 CE 285.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 285.00_20250327_CE_285,XX
N,D,106686,EXIDEIND 27 MAR 2025 PE 285.00,2025-03-27,PE,285,EXIDEIND 27 MAR 2025 PE 285.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 285.00_20250327_PE_285,XX
N,D,106689,EXIDEIND 27 MAR 2025 CE 295.00,2025-03-27,CE,295,EXIDEIND 27 MAR 2025 CE 295.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 295.00_20250327_CE_295,XX
N,D,106690,EXIDEIND 27 MAR 2025 PE 295.00,2025-03-27,PE,295,EXIDEIND 27 MAR 2025 PE 295.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 295.00_20250327_PE_295,XX
N,D,106714,EXIDEIND 27 MAR 2025 CE 305.00,2025-03-27,CE,305,EXIDEIND 27 MAR 2025 CE 305.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 305.00_20250327_CE_305,XX
N,D,106715,EXIDEIND 27 MAR 2025 PE 305.00,2025-03-27,PE,305,EXIDEIND 27 MAR 2025 PE 305.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 305.00_20250327_PE_305,XX
N,D,106718,EXIDEIND 27 MAR 2025 CE 315.00,2025-03-27,CE,315,EXIDEIND 27 MAR 2025 CE 315.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 315.00_20250327_CE_315,XX
N,D,106719,EXIDEIND 27 MAR 2025 PE 315.00,2025-03-27,PE,315,EXIDEIND 27 MAR 2025 PE 315.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 315.00_20250327_PE_315,XX
N,D,106720,EXIDEIND 27 MAR 2025 CE 325.00,2025-03-27,CE,325,EXIDEIND 27 MAR 2025 CE 325.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 325.00_20250327_CE_325,XX
N,D,106721,EXIDEIND 27 MAR 2025 PE 325.00,2025-03-27,PE,325,EXIDEIND 27 MAR 2025 PE 325.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 325.00_20250327_PE_325,XX
N,D,106722,EXIDEIND 27 MAR 2025 CE 335.00,2025-03-27,CE,335,EXIDEIND 27 MAR 2025 CE 335.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 335.00_20250327_CE_335,XX
N,D,106723,EXIDEIND 27 MAR 2025 PE 335.00,2025-03-27,PE,335,EXIDEIND 27 MAR 2025 PE 335.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 335.00_20250327_PE_335,XX
N,D,106753,EXIDEIND 27 MAR 2025 CE 345.00,2025-03-27,CE,345,EXIDEIND 27 MAR 2025 CE 345.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 345.00_20250327_CE_345,XX
N,D,106754,EXIDEIND 27 MAR 2025 PE 345.00,2025-03-27,PE,345,EXIDEIND 27 MAR 2025 PE 345.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 345.00_20250327_PE_345,XX
N,D,106756,EXIDEIND 27 MAR 2025 CE 355.00,2025-03-27,CE,355,EXIDEIND 27 MAR 2025 CE 355.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 355.00_20250327_CE_355,XX
N,D,106757,EXIDEIND 27 MAR 2025 PE 355.00,2025-03-27,PE,355,EXIDEIND 27 MAR 2025 PE 355.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 355.00_20250327_PE_355,XX
N,D,106760,EXIDEIND 27 MAR 2025 CE 365.00,2025-03-27,CE,365,EXIDEIND 27 MAR 2025 CE 365.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 365.00_20250327_CE_365,XX
N,D,106761,EXIDEIND 27 MAR 2025 PE 365.00,2025-03-27,PE,365,EXIDEIND 27 MAR 2025 PE 365.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 365.00_20250327_PE_365,XX
N,D,106762,EXIDEIND 27 MAR 2025 CE 375.00,2025-03-27,CE,375,EXIDEIND 27 MAR 2025 CE 375.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 375.00_20250327_CE_375,XX
N,D,106764,EXIDEIND 27 MAR 2025 PE 375.00,2025-03-27,PE,375,EXIDEIND 27 MAR 2025 PE 375.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 375.00_20250327_PE_375,XX
N,D,106765,EXIDEIND 27 MAR 2025 CE 385.00,2025-03-27,CE,385,EXIDEIND 27 MAR 2025 CE 385.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 385.00_20250327_CE_385,XX
N,D,106766,EXIDEIND 27 MAR 2025 PE 385.00,2025-03-27,PE,385,EXIDEIND 27 MAR 2025 PE 385.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 385.00_20250327_PE_385,XX
N,D,106767,EXIDEIND 27 MAR 2025 CE 395.00,2025-03-27,CE,395,EXIDEIND 27 MAR 2025 CE 395.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 395.00_20250327_CE_395,XX
N,D,106768,EXIDEIND 27 MAR 2025 PE 395.00,2025-03-27,PE,395,EXIDEIND 27 MAR 2025 PE 395.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 395.00_20250327_PE_395,XX
N,D,106769,EXIDEIND 27 MAR 2025 CE 405.00,2025-03-27,CE,405,EXIDEIND 27 MAR 2025 CE 405.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 405.00_20250327_CE_405,XX
N,D,106770,MRF 29 MAY 2025 CE 82000.00,2025-05-29,CE,82000,MRF 29 MAY 2025 CE 82000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 82000.00_20250529_CE_82000,XX
N,D,106771,MRF 29 MAY 2025 PE 82000.00,2025-05-29,PE,82000,MRF 29 MAY 2025 PE 82000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 82000.00_20250529_PE_82000,XX
N,D,106772,MRF 29 MAY 2025 CE 84000.00,2025-05-29,CE,84000,MRF 29 MAY 2025 CE 84000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 84000.00_20250529_CE_84000,XX
N,D,106775,EXIDEIND 27 MAR 2025 PE 405.00,2025-03-27,PE,405,EXIDEIND 27 MAR 2025 PE 405.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 405.00_20250327_PE_405,XX
N,D,106776,MRF 29 MAY 2025 PE 84000.00,2025-05-29,PE,84000,MRF 29 MAY 2025 PE 84000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 84000.00_20250529_PE_84000,XX
N,D,106777,MRF 29 MAY 2025 CE 86000.00,2025-05-29,CE,86000,MRF 29 MAY 2025 CE 86000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 86000.00_20250529_CE_86000,XX
N,D,106778,MRF 29 MAY 2025 PE 86000.00,2025-05-29,PE,86000,MRF 29 MAY 2025 PE 86000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 86000.00_20250529_PE_86000,XX
N,D,106779,MRF 29 MAY 2025 CE 88000.00,2025-05-29,CE,88000,MRF 29 MAY 2025 CE 88000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 88000.00_20250529_CE_88000,XX
N,D,106780,MRF 29 MAY 2025 PE 88000.00,2025-05-29,PE,88000,MRF 29 MAY 2025 PE 88000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 88000.00_20250529_PE_88000,XX
N,D,106781,MRF 29 MAY 2025 CE 89000.00,2025-05-29,CE,89000,MRF 29 MAY 2025 CE 89000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 89000.00_20250529_CE_89000,XX
N,D,106782,MRF 29 MAY 2025 PE 89000.00,2025-05-29,PE,89000,MRF 29 MAY 2025 PE 89000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 89000.00_20250529_PE_89000,XX
N,D,106783,MRF 29 MAY 2025 CE 90000.00,2025-05-29,CE,90000,MRF 29 MAY 2025 CE 90000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 90000.00_20250529_CE_90000,XX
N,D,106784,MRF 29 MAY 2025 PE 90000.00,2025-05-29,PE,90000,MRF 29 MAY 2025 PE 90000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 90000.00_20250529_PE_90000,XX
N,D,106785,MRF 29 MAY 2025 CE 91000.00,2025-05-29,CE,91000,MRF 29 MAY 2025 CE 91000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 91000.00_20250529_CE_91000,XX
N,D,106786,EXIDEIND 27 MAR 2025 CE 415.00,2025-03-27,CE,415,EXIDEIND 27 MAR 2025 CE 415.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 415.00_20250327_CE_415,XX
N,D,106793,MRF 29 MAY 2025 PE 91000.00,2025-05-29,PE,91000,MRF 29 MAY 2025 PE 91000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 91000.00_20250529_PE_91000,XX
N,D,106794,MRF 29 MAY 2025 CE 92000.00,2025-05-29,CE,92000,MRF 29 MAY 2025 CE 92000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 92000.00_20250529_CE_92000,XX
N,D,106795,EXIDEIND 27 MAR 2025 PE 415.00,2025-03-27,PE,415,EXIDEIND 27 MAR 2025 PE 415.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 415.00_20250327_PE_415,XX
N,D,106796,EXIDEIND 27 MAR 2025 CE 425.00,2025-03-27,CE,425,EXIDEIND 27 MAR 2025 CE 425.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 425.00_20250327_CE_425,XX
N,D,106800,MRF 29 MAY 2025 PE 92000.00,2025-05-29,PE,92000,MRF 29 MAY 2025 PE 92000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 92000.00_20250529_PE_92000,XX
N,D,106801,MRF 29 MAY 2025 CE 93000.00,2025-05-29,CE,93000,MRF 29 MAY 2025 CE 93000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 93000.00_20250529_CE_93000,XX
N,D,106802,MRF 29 MAY 2025 PE 93000.00,2025-05-29,PE,93000,MRF 29 MAY 2025 PE 93000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 PE 93000.00_20250529_PE_93000,XX
N,D,106803,MRF 29 MAY 2025 CE 94000.00,2025-05-29,CE,94000,MRF 29 MAY 2025 CE 94000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 29 MAY 2025 CE 94000.00_20250529_CE_94000,XX
N,D,106804,EXIDEIND 27 MAR 2025 PE 425.00,2025-03-27,PE,425,EXIDEIND 27 MAR 2025 PE 425.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 425.00_20250327_PE_425,XX
N,D,106805,EXIDEIND 27 MAR 2025 CE 435.00,2025-03-27,CE,435,EXIDEIND 27 MAR 2025 CE 435.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 435.00_20250327_CE_435,XX
N,D,106806,EXIDEIND 27 MAR 2025 PE 435.00,2025-03-27,PE,435,EXIDEIND 27 MAR 2025 PE 435.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 435.00_20250327_PE_435,XX
N,D,106807,EXIDEIND 27 MAR 2025 CE 445.00,2025-03-27,CE,445,EXIDEIND 27 MAR 2025 CE 445.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 445.00_20250327_CE_445,XX
N,D,106808,EXIDEIND 27 MAR 2025 PE 445.00,2025-03-27,PE,445,EXIDEIND 27 MAR 2025 PE 445.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 445.00_20250327_PE_445,XX
N,D,106809,EXIDEIND 27 MAR 2025 CE 455.00,2025-03-27,CE,455,EXIDEIND 27 MAR 2025 CE 455.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 455.00_20250327_CE_455,XX
N,D,106810,EXIDEIND 27 MAR 2025 PE 455.00,2025-03-27,PE,455,EXIDEIND 27 MAR 2025 PE 455.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 455.00_20250327_PE_455,XX
N,D,106811,EXIDEIND 27 MAR 2025 CE 465.00,2025-03-27,CE,465,EXIDEIND 27 MAR 2025 CE 465.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 465.00_20250327_CE_465,XX
N,D,106812,EXIDEIND 27 MAR 2025 PE 465.00,2025-03-27,PE,465,EXIDEIND 27 MAR 2025 PE 465.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 465.00_20250327_PE_465,XX
N,D,106813,EXIDEIND 27 MAR 2025 CE 475.00,2025-03-27,CE,475,EXIDEIND 27 MAR 2025 CE 475.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 CE 475.00_20250327_CE_475,XX
N,D,106814,EXIDEIND 27 MAR 2025 PE 475.00,2025-03-27,PE,475,EXIDEIND 27 MAR 2025 PE 475.00,0.05,1800,54000,1,EXIDEIND,N,INE302A01020,EXIDEIND 27 MAR 2025 PE 475.00_20250327_PE_475,XX
